Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds,GrandPrix,Year
RUS,63,3.0,,0 days 00:01:29.261000,0 days 00:00:44.660000,0 days 00:00:18.853000,HARD,2.0,True,Mercedes,1,False,,Japan,2024
RUS,63,4.0,0 days 00:01:38.976000,0 days 00:00:36.014000,0 days 00:00:43.918000,0 days 00:00:19.044000,HARD,3.0,True,Mercedes,1,True,98.976,Japan,2024
RUS,63,5.0,0 days 00:01:37.737000,0 days 00:00:35.486000,0 days 00:00:43.610000,0 days 00:00:18.641000,HARD,4.0,True,Mercedes,1,True,97.737,Japan,2024
RUS,63,6.0,0 days 00:01:38.392000,0 days 00:00:35.689000,0 days 00:00:43.805000,0 days 00:00:18.898000,HARD,5.0,True,Mercedes,1,False,98.392,Japan,2024
RUS,63,7.0,0 days 00:01:38.070000,0 days 00:00:35.576000,0 days 00:00:43.679000,0 days 00:00:18.815000,HARD,6.0,True,Mercedes,1,False,98.07,Japan,2024
RUS,63,8.0,0 days 00:01:38.192000,0 days 00:00:35.712000,0 days 00:00:43.769000,0 days 00:00:18.711000,HARD,7.0,True,Mercedes,1,False,98.192,Japan,2024
RUS,63,9.0,0 days 00:01:38.253000,0 days 00:00:35.718000,0 days 00:00:43.680000,0 days 00:00:18.855000,HARD,8.0,True,Mercedes,1,False,98.253,Japan,2024
RUS,63,10.0,0 days 00:01:38.368000,0 days 00:00:35.700000,0 days 00:00:43.824000,0 days 00:00:18.844000,HARD,9.0,True,Mercedes,1,False,98.368,Japan,2024
RUS,63,11.0,0 days 00:01:38.949000,0 days 00:00:35.861000,0 days 00:00:44.209000,0 days 00:00:18.879000,HARD,10.0,True,Mercedes,1,False,98.949,Japan,2024
RUS,63,12.0,0 days 00:01:39.212000,0 days 00:00:35.925000,0 days 00:00:44.315000,0 days 00:00:18.972000,HARD,11.0,True,Mercedes,1,False,99.212,Japan,2024
RUS,63,13.0,0 days 00:01:38.989000,0 days 00:00:35.848000,0 days 00:00:44.313000,0 days 00:00:18.828000,HARD,12.0,True,Mercedes,1,False,98.989,Japan,2024
RUS,63,14.0,0 days 00:01:38.428000,0 days 00:00:35.474000,0 days 00:00:44.065000,0 days 00:00:18.889000,HARD,13.0,True,Mercedes,1,False,98.428,Japan,2024
RUS,63,15.0,0 days 00:01:38.565000,0 days 00:00:35.730000,0 days 00:00:43.920000,0 days 00:00:18.915000,HARD,14.0,True,Mercedes,1,False,98.565,Japan,2024
RUS,63,16.0,0 days 00:01:38.658000,0 days 00:00:35.693000,0 days 00:00:44.042000,0 days 00:00:18.923000,HARD,15.0,True,Mercedes,1,False,98.658,Japan,2024
RUS,63,17.0,0 days 00:01:39.417000,0 days 00:00:36.016000,0 days 00:00:44.411000,0 days 00:00:18.990000,HARD,16.0,True,Mercedes,1,False,99.417,Japan,2024
RUS,63,18.0,0 days 00:01:40.317000,0 days 00:00:36.537000,0 days 00:00:44.194000,0 days 00:00:19.586000,HARD,17.0,True,Mercedes,1,False,100.317,Japan,2024
RUS,63,19.0,0 days 00:01:38.392000,0 days 00:00:35.636000,0 days 00:00:43.882000,0 days 00:00:18.874000,HARD,18.0,True,Mercedes,1,False,98.392,Japan,2024
RUS,63,20.0,0 days 00:01:38.463000,0 days 00:00:35.591000,0 days 00:00:44.024000,0 days 00:00:18.848000,HARD,19.0,True,Mercedes,1,False,98.463,Japan,2024
RUS,63,21.0,0 days 00:01:39.492000,0 days 00:00:36.048000,0 days 00:00:44.456000,0 days 00:00:18.988000,HARD,20.0,True,Mercedes,1,False,99.492,Japan,2024
RUS,63,22.0,0 days 00:01:40.895000,0 days 00:00:35.758000,0 days 00:00:44.026000,0 days 00:00:21.111000,HARD,21.0,True,Mercedes,1,False,100.895,Japan,2024
RUS,63,23.0,0 days 00:01:55.552000,0 days 00:00:54.686000,0 days 00:00:42.375000,0 days 00:00:18.491000,HARD,1.0,True,Mercedes,1,False,115.552,Japan,2024
RUS,63,24.0,0 days 00:01:35.149000,0 days 00:00:34.356000,0 days 00:00:42.322000,0 days 00:00:18.471000,HARD,2.0,True,Mercedes,1,True,95.149,Japan,2024
RUS,63,25.0,0 days 00:01:35.673000,0 days 00:00:34.380000,0 days 00:00:42.769000,0 days 00:00:18.524000,HARD,3.0,True,Mercedes,1,False,95.673,Japan,2024
RUS,63,26.0,0 days 00:01:35.775000,0 days 00:00:34.524000,0 days 00:00:42.725000,0 days 00:00:18.526000,HARD,4.0,True,Mercedes,1,False,95.775,Japan,2024
RUS,63,27.0,0 days 00:01:37.280000,0 days 00:00:35.722000,0 days 00:00:43.012000,0 days 00:00:18.546000,HARD,5.0,True,Mercedes,1,False,97.28,Japan,2024
RUS,63,28.0,0 days 00:01:37.564000,0 days 00:00:35.752000,0 days 00:00:43.178000,0 days 00:00:18.634000,HARD,6.0,True,Mercedes,1,False,97.564,Japan,2024
RUS,63,29.0,0 days 00:01:36.699000,0 days 00:00:35.090000,0 days 00:00:42.956000,0 days 00:00:18.653000,HARD,7.0,True,Mercedes,1,False,96.699,Japan,2024
RUS,63,30.0,0 days 00:01:36.493000,0 days 00:00:34.974000,0 days 00:00:42.949000,0 days 00:00:18.570000,HARD,8.0,True,Mercedes,1,False,96.493,Japan,2024
RUS,63,31.0,0 days 00:01:36.776000,0 days 00:00:35.019000,0 days 00:00:43.110000,0 days 00:00:18.647000,HARD,9.0,True,Mercedes,1,False,96.776,Japan,2024
RUS,63,32.0,0 days 00:01:36.744000,0 days 00:00:34.984000,0 days 00:00:42.930000,0 days 00:00:18.830000,HARD,10.0,True,Mercedes,1,False,96.744,Japan,2024
RUS,63,33.0,0 days 00:01:36.383000,0 days 00:00:34.868000,0 days 00:00:42.900000,0 days 00:00:18.615000,HARD,11.0,True,Mercedes,1,False,96.383,Japan,2024
RUS,63,34.0,0 days 00:01:36.704000,0 days 00:00:35.021000,0 days 00:00:42.991000,0 days 00:00:18.692000,HARD,12.0,True,Mercedes,1,False,96.704,Japan,2024
RUS,63,35.0,0 days 00:01:36.470000,0 days 00:00:34.850000,0 days 00:00:42.992000,0 days 00:00:18.628000,HARD,13.0,True,Mercedes,1,False,96.47,Japan,2024
RUS,63,36.0,0 days 00:01:36.468000,0 days 00:00:34.718000,0 days 00:00:43.105000,0 days 00:00:18.645000,HARD,14.0,True,Mercedes,1,False,96.468,Japan,2024
RUS,63,37.0,0 days 00:01:38.830000,0 days 00:00:34.759000,0 days 00:00:43.260000,0 days 00:00:20.811000,HARD,15.0,True,Mercedes,1,False,98.83,Japan,2024
RUS,63,38.0,0 days 00:01:53.925000,0 days 00:00:53.528000,0 days 00:00:41.902000,0 days 00:00:18.495000,MEDIUM,2.0,False,Mercedes,1,False,113.925,Japan,2024
RUS,63,39.0,0 days 00:01:34.404000,0 days 00:00:34.005000,0 days 00:00:42.106000,0 days 00:00:18.293000,MEDIUM,3.0,False,Mercedes,1,True,94.404,Japan,2024
RUS,63,40.0,0 days 00:01:34.537000,0 days 00:00:33.931000,0 days 00:00:42.253000,0 days 00:00:18.353000,MEDIUM,4.0,False,Mercedes,1,False,94.537,Japan,2024
RUS,63,41.0,0 days 00:01:34.541000,0 days 00:00:34.130000,0 days 00:00:42.024000,0 days 00:00:18.387000,MEDIUM,5.0,False,Mercedes,12,False,94.541,Japan,2024
RUS,63,42.0,0 days 00:01:35.299000,0 days 00:00:34.104000,0 days 00:00:42.758000,0 days 00:00:18.437000,MEDIUM,6.0,False,Mercedes,21,False,95.299,Japan,2024
RUS,63,43.0,0 days 00:01:35.141000,0 days 00:00:34.286000,0 days 00:00:42.430000,0 days 00:00:18.425000,MEDIUM,7.0,False,Mercedes,1,False,95.141,Japan,2024
RUS,63,44.0,0 days 00:01:34.834000,0 days 00:00:34.142000,0 days 00:00:42.290000,0 days 00:00:18.402000,MEDIUM,8.0,False,Mercedes,1,False,94.834,Japan,2024
RUS,63,45.0,0 days 00:01:34.913000,0 days 00:00:34.097000,0 days 00:00:42.322000,0 days 00:00:18.494000,MEDIUM,9.0,False,Mercedes,1,False,94.913,Japan,2024
RUS,63,46.0,0 days 00:01:35.115000,0 days 00:00:34.155000,0 days 00:00:42.443000,0 days 00:00:18.517000,MEDIUM,10.0,False,Mercedes,1,False,95.115,Japan,2024
RUS,63,47.0,0 days 00:01:35.317000,0 days 00:00:34.285000,0 days 00:00:42.544000,0 days 00:00:18.488000,MEDIUM,11.0,False,Mercedes,1,False,95.317,Japan,2024
RUS,63,48.0,0 days 00:01:35.423000,0 days 00:00:34.368000,0 days 00:00:42.505000,0 days 00:00:18.550000,MEDIUM,12.0,False,Mercedes,1,False,95.423,Japan,2024
RUS,63,49.0,0 days 00:01:36.024000,0 days 00:00:34.458000,0 days 00:00:42.609000,0 days 00:00:18.957000,MEDIUM,13.0,False,Mercedes,1,False,96.024,Japan,2024
RUS,63,50.0,0 days 00:01:36.465000,0 days 00:00:34.683000,0 days 00:00:43.167000,0 days 00:00:18.615000,MEDIUM,14.0,False,Mercedes,1,False,96.465,Japan,2024
RUS,63,51.0,0 days 00:01:35.429000,0 days 00:00:34.260000,0 days 00:00:42.550000,0 days 00:00:18.619000,MEDIUM,15.0,False,Mercedes,1,False,95.429,Japan,2024
RUS,63,52.0,0 days 00:01:35.743000,0 days 00:00:34.392000,0 days 00:00:42.708000,0 days 00:00:18.643000,MEDIUM,16.0,False,Mercedes,1,False,95.743,Japan,2024
RUS,63,53.0,0 days 00:01:34.902000,0 days 00:00:33.810000,0 days 00:00:42.590000,0 days 00:00:18.502000,MEDIUM,17.0,False,Mercedes,1,False,94.902,Japan,2024
PIA,81,1.0,0 days 00:02:24.356000,,0 days 00:01:12.784000,0 days 00:00:33.312000,MEDIUM,1.0,True,McLaren,125,False,144.356,Japan,2024
PIA,81,2.0,,,0 days 00:00:51.586000,0 days 00:00:44.538000,MEDIUM,2.0,False,McLaren,1,False,,Japan,2024
PIA,81,3.0,,0 days 00:01:37.585000,0 days 00:00:43.700000,0 days 00:00:18.776000,MEDIUM,3.0,False,McLaren,1,False,,Japan,2024
PIA,81,4.0,0 days 00:01:37.734000,0 days 00:00:35.541000,0 days 00:00:43.643000,0 days 00:00:18.550000,MEDIUM,4.0,False,McLaren,1,True,97.734,Japan,2024
PIA,81,5.0,0 days 00:01:37.631000,0 days 00:00:35.214000,0 days 00:00:43.757000,0 days 00:00:18.660000,MEDIUM,5.0,False,McLaren,1,True,97.631,Japan,2024
PIA,81,6.0,0 days 00:01:38.141000,0 days 00:00:35.443000,0 days 00:00:43.893000,0 days 00:00:18.805000,MEDIUM,6.0,False,McLaren,1,False,98.141,Japan,2024
PIA,81,7.0,0 days 00:01:38.191000,0 days 00:00:35.722000,0 days 00:00:43.803000,0 days 00:00:18.666000,MEDIUM,7.0,False,McLaren,1,False,98.191,Japan,2024
PIA,81,8.0,0 days 00:01:38.222000,0 days 00:00:35.648000,0 days 00:00:43.759000,0 days 00:00:18.815000,MEDIUM,8.0,False,McLaren,1,False,98.222,Japan,2024
PIA,81,9.0,0 days 00:01:38.500000,0 days 00:00:35.870000,0 days 00:00:43.822000,0 days 00:00:18.808000,MEDIUM,9.0,False,McLaren,1,False,98.5,Japan,2024
PIA,81,10.0,0 days 00:01:39.011000,0 days 00:00:36.082000,0 days 00:00:44.023000,0 days 00:00:18.906000,MEDIUM,10.0,False,McLaren,1,False,99.011,Japan,2024
PIA,81,11.0,0 days 00:01:39.245000,0 days 00:00:36.199000,0 days 00:00:44.168000,0 days 00:00:18.878000,MEDIUM,11.0,False,McLaren,1,False,99.245,Japan,2024
PIA,81,12.0,0 days 00:01:41.083000,0 days 00:00:35.769000,0 days 00:00:44.144000,0 days 00:00:21.170000,MEDIUM,12.0,False,McLaren,1,False,101.083,Japan,2024
PIA,81,13.0,0 days 00:01:58.558000,0 days 00:00:56.066000,0 days 00:00:43.820000,0 days 00:00:18.672000,HARD,1.0,True,McLaren,1,False,118.558,Japan,2024
PIA,81,14.0,0 days 00:01:37.675000,0 days 00:00:35.136000,0 days 00:00:43.763000,0 days 00:00:18.776000,HARD,2.0,True,McLaren,1,False,97.675,Japan,2024
PIA,81,15.0,0 days 00:01:37.377000,0 days 00:00:35.232000,0 days 00:00:43.413000,0 days 00:00:18.732000,HARD,3.0,True,McLaren,1,True,97.377,Japan,2024
PIA,81,16.0,0 days 00:01:37.058000,0 days 00:00:34.970000,0 days 00:00:43.432000,0 days 00:00:18.656000,HARD,4.0,True,McLaren,1,True,97.058,Japan,2024
PIA,81,17.0,0 days 00:01:36.747000,0 days 00:00:35.099000,0 days 00:00:43.051000,0 days 00:00:18.597000,HARD,5.0,True,McLaren,1,True,96.747,Japan,2024
PIA,81,18.0,0 days 00:01:36.822000,0 days 00:00:35.010000,0 days 00:00:43.236000,0 days 00:00:18.576000,HARD,6.0,True,McLaren,1,False,96.822,Japan,2024
PIA,81,19.0,0 days 00:01:36.782000,0 days 00:00:35.051000,0 days 00:00:43.143000,0 days 00:00:18.588000,HARD,7.0,True,McLaren,1,False,96.782,Japan,2024
PIA,81,20.0,0 days 00:01:36.984000,0 days 00:00:35.098000,0 days 00:00:43.326000,0 days 00:00:18.560000,HARD,8.0,True,McLaren,1,False,96.984,Japan,2024
PIA,81,21.0,0 days 00:01:37.416000,0 days 00:00:35.276000,0 days 00:00:43.470000,0 days 00:00:18.670000,HARD,9.0,True,McLaren,1,False,97.416,Japan,2024
PIA,81,22.0,0 days 00:01:38.625000,0 days 00:00:35.613000,0 days 00:00:44.097000,0 days 00:00:18.915000,HARD,10.0,True,McLaren,1,False,98.625,Japan,2024
PIA,81,23.0,0 days 00:01:38.919000,0 days 00:00:35.757000,0 days 00:00:43.971000,0 days 00:00:19.191000,HARD,11.0,True,McLaren,1,False,98.919,Japan,2024
PIA,81,24.0,0 days 00:01:37.175000,0 days 00:00:35.019000,0 days 00:00:43.461000,0 days 00:00:18.695000,HARD,12.0,True,McLaren,1,False,97.175,Japan,2024
PIA,81,25.0,0 days 00:01:37.776000,0 days 00:00:35.295000,0 days 00:00:43.689000,0 days 00:00:18.792000,HARD,13.0,True,McLaren,1,False,97.776,Japan,2024
PIA,81,26.0,0 days 00:01:37.364000,0 days 00:00:35.168000,0 days 00:00:43.409000,0 days 00:00:18.787000,HARD,14.0,True,McLaren,1,False,97.364,Japan,2024
PIA,81,27.0,0 days 00:01:37.389000,0 days 00:00:35.266000,0 days 00:00:43.409000,0 days 00:00:18.714000,HARD,15.0,True,McLaren,1,False,97.389,Japan,2024
PIA,81,28.0,0 days 00:01:37.438000,0 days 00:00:35.217000,0 days 00:00:43.536000,0 days 00:00:18.685000,HARD,16.0,True,McLaren,1,False,97.438,Japan,2024
PIA,81,29.0,0 days 00:01:37.771000,0 days 00:00:35.343000,0 days 00:00:43.399000,0 days 00:00:19.029000,HARD,17.0,True,McLaren,1,False,97.771,Japan,2024
PIA,81,30.0,0 days 00:01:37.946000,0 days 00:00:35.300000,0 days 00:00:43.394000,0 days 00:00:19.252000,HARD,18.0,True,McLaren,1,False,97.946,Japan,2024
PIA,81,31.0,0 days 00:01:37.845000,0 days 00:00:35.356000,0 days 00:00:43.595000,0 days 00:00:18.894000,HARD,19.0,True,McLaren,1,False,97.845,Japan,2024
PIA,81,32.0,0 days 00:01:39.482000,0 days 00:00:35.221000,0 days 00:00:43.456000,0 days 00:00:20.805000,HARD,20.0,True,McLaren,1,False,99.482,Japan,2024
PIA,81,33.0,0 days 00:01:55.493000,0 days 00:00:54.288000,0 days 00:00:42.571000,0 days 00:00:18.634000,HARD,1.0,True,McLaren,1,False,115.493,Japan,2024
PIA,81,34.0,0 days 00:01:35.255000,0 days 00:00:34.409000,0 days 00:00:42.365000,0 days 00:00:18.481000,HARD,2.0,True,McLaren,1,True,95.255,Japan,2024
PIA,81,35.0,0 days 00:01:34.802000,0 days 00:00:34.135000,0 days 00:00:42.289000,0 days 00:00:18.378000,HARD,3.0,True,McLaren,1,True,94.802,Japan,2024
PIA,81,36.0,0 days 00:01:35.128000,0 days 00:00:34.246000,0 days 00:00:42.444000,0 days 00:00:18.438000,HARD,4.0,True,McLaren,1,False,95.128,Japan,2024
PIA,81,37.0,0 days 00:01:35.400000,0 days 00:00:34.278000,0 days 00:00:42.601000,0 days 00:00:18.521000,HARD,5.0,True,McLaren,1,False,95.4,Japan,2024
PIA,81,38.0,0 days 00:01:35.267000,0 days 00:00:34.347000,0 days 00:00:42.482000,0 days 00:00:18.438000,HARD,6.0,True,McLaren,1,False,95.267,Japan,2024
PIA,81,39.0,0 days 00:01:36.036000,0 days 00:00:34.647000,0 days 00:00:42.862000,0 days 00:00:18.527000,HARD,7.0,True,McLaren,1,False,96.036,Japan,2024
PIA,81,40.0,0 days 00:01:35.888000,0 days 00:00:34.505000,0 days 00:00:42.723000,0 days 00:00:18.660000,HARD,8.0,True,McLaren,1,False,95.888,Japan,2024
PIA,81,41.0,0 days 00:01:35.545000,0 days 00:00:34.323000,0 days 00:00:42.700000,0 days 00:00:18.522000,HARD,9.0,True,McLaren,1,False,95.545,Japan,2024
PIA,81,42.0,0 days 00:01:37.548000,0 days 00:00:34.548000,0 days 00:00:44.495000,0 days 00:00:18.505000,HARD,10.0,True,McLaren,12,False,97.548,Japan,2024
PIA,81,43.0,0 days 00:01:35.841000,0 days 00:00:34.549000,0 days 00:00:42.672000,0 days 00:00:18.620000,HARD,11.0,True,McLaren,1,False,95.841,Japan,2024
PIA,81,44.0,0 days 00:01:35.539000,0 days 00:00:34.265000,0 days 00:00:42.741000,0 days 00:00:18.533000,HARD,12.0,True,McLaren,1,False,95.539,Japan,2024
PIA,81,45.0,0 days 00:01:35.648000,0 days 00:00:34.356000,0 days 00:00:42.723000,0 days 00:00:18.569000,HARD,13.0,True,McLaren,1,False,95.648,Japan,2024
PIA,81,46.0,0 days 00:01:35.755000,0 days 00:00:34.416000,0 days 00:00:42.794000,0 days 00:00:18.545000,HARD,14.0,True,McLaren,1,False,95.755,Japan,2024
PIA,81,47.0,0 days 00:01:35.891000,0 days 00:00:34.506000,0 days 00:00:42.802000,0 days 00:00:18.583000,HARD,15.0,True,McLaren,1,False,95.891,Japan,2024
PIA,81,48.0,0 days 00:01:35.898000,0 days 00:00:34.538000,0 days 00:00:42.770000,0 days 00:00:18.590000,HARD,16.0,True,McLaren,1,False,95.898,Japan,2024
PIA,81,49.0,0 days 00:01:36.179000,0 days 00:00:34.313000,0 days 00:00:42.902000,0 days 00:00:18.964000,HARD,17.0,True,McLaren,1,False,96.179,Japan,2024
PIA,81,50.0,0 days 00:01:36.228000,0 days 00:00:34.548000,0 days 00:00:42.997000,0 days 00:00:18.683000,HARD,18.0,True,McLaren,1,False,96.228,Japan,2024
PIA,81,51.0,0 days 00:01:35.429000,0 days 00:00:34.133000,0 days 00:00:42.635000,0 days 00:00:18.661000,HARD,19.0,True,McLaren,1,False,95.429,Japan,2024
PIA,81,52.0,0 days 00:01:36.164000,0 days 00:00:34.223000,0 days 00:00:42.772000,0 days 00:00:19.169000,HARD,20.0,True,McLaren,1,False,96.164,Japan,2024
PIA,81,53.0,0 days 00:01:36.611000,0 days 00:00:34.846000,0 days 00:00:43.014000,0 days 00:00:18.751000,HARD,21.0,True,McLaren,1,False,96.611,Japan,2024
HAM,44,1.0,0 days 00:02:32.716000,,0 days 00:01:17.160000,0 days 00:00:37.060000,MEDIUM,1.0,True,Mercedes,125,False,152.716,Japan,2024
HAM,44,2.0,,,0 days 00:00:49.281000,0 days 00:00:46.041000,HARD,1.0,True,Mercedes,1,False,,Japan,2024
HAM,44,3.0,,0 days 00:01:34.401000,0 days 00:00:43.993000,0 days 00:00:18.759000,HARD,2.0,True,Mercedes,1,False,,Japan,2024
HAM,44,4.0,0 days 00:01:38.303000,0 days 00:00:35.858000,0 days 00:00:43.823000,0 days 00:00:18.622000,HARD,3.0,True,Mercedes,1,True,98.303,Japan,2024
HAM,44,5.0,0 days 00:01:38.139000,0 days 00:00:35.536000,0 days 00:00:43.844000,0 days 00:00:18.759000,HARD,4.0,True,Mercedes,1,True,98.139,Japan,2024
HAM,44,6.0,0 days 00:01:38.190000,0 days 00:00:35.579000,0 days 00:00:43.867000,0 days 00:00:18.744000,HARD,5.0,True,Mercedes,1,False,98.19,Japan,2024
HAM,44,7.0,0 days 00:01:38.374000,0 days 00:00:35.608000,0 days 00:00:43.999000,0 days 00:00:18.767000,HARD,6.0,True,Mercedes,1,False,98.374,Japan,2024
HAM,44,8.0,0 days 00:01:38.096000,0 days 00:00:35.574000,0 days 00:00:43.767000,0 days 00:00:18.755000,HARD,7.0,True,Mercedes,1,True,98.096,Japan,2024
HAM,44,9.0,0 days 00:01:38.533000,0 days 00:00:35.734000,0 days 00:00:43.914000,0 days 00:00:18.885000,HARD,8.0,True,Mercedes,1,False,98.533,Japan,2024
HAM,44,10.0,0 days 00:01:38.703000,0 days 00:00:35.851000,0 days 00:00:44.070000,0 days 00:00:18.782000,HARD,9.0,True,Mercedes,1,False,98.703,Japan,2024
HAM,44,11.0,0 days 00:01:39.292000,0 days 00:00:35.838000,0 days 00:00:44.473000,0 days 00:00:18.981000,HARD,10.0,True,Mercedes,1,False,99.292,Japan,2024
HAM,44,12.0,0 days 00:01:39.202000,0 days 00:00:35.899000,0 days 00:00:44.422000,0 days 00:00:18.881000,HARD,11.0,True,Mercedes,1,False,99.202,Japan,2024
HAM,44,13.0,0 days 00:01:40.240000,0 days 00:00:35.824000,0 days 00:00:44.247000,0 days 00:00:20.169000,HARD,12.0,True,Mercedes,1,False,100.24,Japan,2024
HAM,44,14.0,0 days 00:01:39.053000,0 days 00:00:35.984000,0 days 00:00:44.192000,0 days 00:00:18.877000,HARD,13.0,True,Mercedes,1,False,99.053,Japan,2024
HAM,44,15.0,0 days 00:01:38.915000,0 days 00:00:35.941000,0 days 00:00:44.095000,0 days 00:00:18.879000,HARD,14.0,True,Mercedes,1,False,98.915,Japan,2024
HAM,44,16.0,0 days 00:01:38.693000,0 days 00:00:35.818000,0 days 00:00:43.958000,0 days 00:00:18.917000,HARD,15.0,True,Mercedes,1,False,98.693,Japan,2024
HAM,44,17.0,0 days 00:01:40.530000,0 days 00:00:36.398000,0 days 00:00:44.256000,0 days 00:00:19.876000,HARD,16.0,True,Mercedes,1,False,100.53,Japan,2024
HAM,44,18.0,0 days 00:01:39.304000,0 days 00:00:36.162000,0 days 00:00:44.270000,0 days 00:00:18.872000,HARD,17.0,True,Mercedes,1,False,99.304,Japan,2024
HAM,44,19.0,0 days 00:01:39.352000,0 days 00:00:35.728000,0 days 00:00:44.662000,0 days 00:00:18.962000,HARD,18.0,True,Mercedes,1,False,99.352,Japan,2024
HAM,44,20.0,0 days 00:01:38.619000,0 days 00:00:35.668000,0 days 00:00:44.172000,0 days 00:00:18.779000,HARD,19.0,True,Mercedes,1,False,98.619,Japan,2024
HAM,44,21.0,0 days 00:01:38.642000,0 days 00:00:35.841000,0 days 00:00:43.997000,0 days 00:00:18.804000,HARD,20.0,True,Mercedes,1,False,98.642,Japan,2024
HAM,44,22.0,0 days 00:01:39.823000,0 days 00:00:36.660000,0 days 00:00:44.270000,0 days 00:00:18.893000,HARD,21.0,True,Mercedes,1,False,99.823,Japan,2024
HAM,44,23.0,0 days 00:01:41.466000,0 days 00:00:35.820000,0 days 00:00:44.201000,0 days 00:00:21.445000,HARD,22.0,True,Mercedes,1,False,101.466,Japan,2024
HAM,44,24.0,0 days 00:01:55.127000,0 days 00:00:54.358000,0 days 00:00:42.356000,0 days 00:00:18.413000,HARD,1.0,True,Mercedes,1,False,115.127,Japan,2024
HAM,44,25.0,0 days 00:01:35.432000,0 days 00:00:34.524000,0 days 00:00:42.559000,0 days 00:00:18.349000,HARD,2.0,True,Mercedes,1,True,95.432,Japan,2024
HAM,44,26.0,0 days 00:01:35.447000,0 days 00:00:34.170000,0 days 00:00:42.728000,0 days 00:00:18.549000,HARD,3.0,True,Mercedes,1,False,95.447,Japan,2024
HAM,44,27.0,0 days 00:01:36.135000,0 days 00:00:34.746000,0 days 00:00:42.943000,0 days 00:00:18.446000,HARD,4.0,True,Mercedes,1,False,96.135,Japan,2024
HAM,44,28.0,0 days 00:01:36.295000,0 days 00:00:34.843000,0 days 00:00:42.959000,0 days 00:00:18.493000,HARD,5.0,True,Mercedes,1,False,96.295,Japan,2024
HAM,44,29.0,0 days 00:01:36.746000,0 days 00:00:34.932000,0 days 00:00:43.149000,0 days 00:00:18.665000,HARD,6.0,True,Mercedes,1,False,96.746,Japan,2024
HAM,44,30.0,0 days 00:01:36.399000,0 days 00:00:34.825000,0 days 00:00:42.982000,0 days 00:00:18.592000,HARD,7.0,True,Mercedes,1,False,96.399,Japan,2024
HAM,44,31.0,0 days 00:01:36.586000,0 days 00:00:35.010000,0 days 00:00:43.081000,0 days 00:00:18.495000,HARD,8.0,True,Mercedes,1,False,96.586,Japan,2024
HAM,44,32.0,0 days 00:01:36.601000,0 days 00:00:34.864000,0 days 00:00:43.096000,0 days 00:00:18.641000,HARD,9.0,True,Mercedes,1,False,96.601,Japan,2024
HAM,44,33.0,0 days 00:01:36.444000,0 days 00:00:34.902000,0 days 00:00:43.011000,0 days 00:00:18.531000,HARD,10.0,True,Mercedes,1,False,96.444,Japan,2024
HAM,44,34.0,0 days 00:01:36.707000,0 days 00:00:34.966000,0 days 00:00:43.168000,0 days 00:00:18.573000,HARD,11.0,True,Mercedes,1,False,96.707,Japan,2024
HAM,44,35.0,0 days 00:01:36.514000,0 days 00:00:34.839000,0 days 00:00:43.130000,0 days 00:00:18.545000,HARD,12.0,True,Mercedes,1,False,96.514,Japan,2024
HAM,44,36.0,0 days 00:01:36.191000,0 days 00:00:34.637000,0 days 00:00:43.020000,0 days 00:00:18.534000,HARD,13.0,True,Mercedes,1,False,96.191,Japan,2024
HAM,44,37.0,0 days 00:01:36.622000,0 days 00:00:34.803000,0 days 00:00:43.279000,0 days 00:00:18.540000,HARD,14.0,True,Mercedes,1,False,96.622,Japan,2024
HAM,44,38.0,0 days 00:01:37.458000,0 days 00:00:35.605000,0 days 00:00:43.258000,0 days 00:00:18.595000,HARD,15.0,True,Mercedes,1,False,97.458,Japan,2024
HAM,44,39.0,0 days 00:01:39.030000,0 days 00:00:34.938000,0 days 00:00:43.183000,0 days 00:00:20.909000,HARD,16.0,True,Mercedes,1,False,99.03,Japan,2024
HAM,44,40.0,0 days 00:01:54.409000,0 days 00:00:54.183000,0 days 00:00:41.851000,0 days 00:00:18.375000,MEDIUM,2.0,False,Mercedes,1,False,114.409,Japan,2024
HAM,44,41.0,0 days 00:01:33.952000,0 days 00:00:33.633000,0 days 00:00:42.033000,0 days 00:00:18.286000,MEDIUM,3.0,False,Mercedes,12,True,93.952,Japan,2024
HAM,44,42.0,0 days 00:01:34.238000,0 days 00:00:33.805000,0 days 00:00:42.220000,0 days 00:00:18.213000,MEDIUM,4.0,False,Mercedes,21,False,94.238,Japan,2024
HAM,44,43.0,0 days 00:01:34.082000,0 days 00:00:33.727000,0 days 00:00:42.033000,0 days 00:00:18.322000,MEDIUM,5.0,False,Mercedes,1,False,94.082,Japan,2024
